Data;Atibainha_Nivel;Atibainha_Volume;Atibainha_Chuva;Atibainha_ChuvaAcumuladaMensal;Atibainha_QJusante;Atibainha_VolumeMaximo;Atibainha_VolumeMinimo;Atibainha_VolumePorcentagem;Atibainha_VolumeOperacional;Atibainha_VolumeTotal;Cachoeira_Nivel;Cachoeira_Volume;Cachoeira_Chuva;Cachoeira_ChuvaAcumuladaMensal;Cachoeira_QJusante;Cachoeira_VolumeMaximo;Cachoeira_VolumeMinimo;Cachoeira_VolumePorcentagem;Cachoeira_VolumeOperacional;Cachoeira_VolumeTotal;Jaguari_PBS_Nivel;Jaguari_PBS_Volume;Jaguari_PBS_Chuva;Jaguari_PBS_ChuvaAcumuladaMensal;Jaguari_PBS_QJusante;Jaguari_PBS_VolumeMaximo;Jaguari_PBS_VolumeMinimo;Jaguari_PBS_VolumePorcentagem;Jaguari_PBS_VolumeOperacional;Jaguari_PBS_VolumeTotal;Jaguari_Jacareí_Nivel;Jaguari_Jacareí_Volume;Jaguari_Jacareí_Chuva;Jaguari_Jacareí_ChuvaAcumuladaMensal;Jaguari_Jacareí_QJusante;Jaguari_Jacareí_VolumeMaximo;Jaguari_Jacareí_VolumeMinimo;Jaguari_Jacareí_VolumePorcentagem;Jaguari_Jacareí_VolumeOperacional;Jaguari_Jacareí_VolumeTotal;PaivaCastro_Nivel;PaivaCastro_Volume;PaivaCastro_Chuva;PaivaCastro_ChuvaAcumuladaMensal;PaivaCastro_QJusante;PaivaCastro_VolumeMaximo;PaivaCastro_VolumeMinimo;PaivaCastro_VolumePorcentagem;PaivaCastro_VolumeOperacional;PaivaCastro_VolumeTotal;ÁguasClaras_Nivel;ÁguasClaras_Volume;ÁguasClaras_Chuva;ÁguasClaras_ChuvaAcumuladaMensal;ÁguasClaras_QJusante;ÁguasClaras_VolumeMaximo;ÁguasClaras_VolumeMinimo;ÁguasClaras_VolumePorcentagem;ÁguasClaras_VolumeOperacional;ÁguasClaras_VolumeTotal;Atibainha_VazaoNatural;Atibainha_VazaoAfluente;Cachoeira_VazaoNatural;Cachoeira_VazaoAfluente;Jaguari_PBS_VazaoNatural;Jaguari_PBS_VazaoAfluente;Jaguari_Jacareí_VazaoNatural;Jaguari_Jacareí_VazaoAfluente;PaivaCastro_VazaoNatural;PaivaCastro_VazaoAfluente;ÁguasClaras_VazaoNatural;ÁguasClaras_VazaoAfluente;SE_QJusante;SE_VUtil;SE_VArmaz;SE_VolumePorcentagem;SE_VazaoNatural;SC_VolumeTotalHm3;SC_VolumeOperacionalHm3;SC_VolumePorcentagem;SC_VariacaoVolumePorcentagem;SC_VolumeUtil;SC_VolumeMeta;SC_LimiteVolumePorcentagem;SC_Precipitacao;SC_PrecipitacaoAcumuladaNoMes;SC_PMLTMensal;SC_ParcelaPMLT;SC_VazaoJusante;SC_VazaoJusanteMediaNoMes;SC_VazaoJusanteMLT;SC_ParcelaQJusMLT;SC_VazaoNatural;SC_VazaoAfluente;SC_VazaoNaturalMediaNoMes;SC_QMLTMensal;SC_ParcelaQMLT;SC_VazaoProduzida;SC_VazaoProduzidaMediaNoMes;SC_VazaoRetirada;SC_VazaoRetiradaMediaNoMes;F_25bT_Unidade;F_25bT_Valor;QESI_Unidade;QESI_Valor;QPS_SC_Unidade;QPS_SC_Valor;QSC_PS_Unidade;QSC_PS_Valor;QT5_Unidade;QT5_Valor;QT6_Unidade;QT6_Valor;QT7_Unidade;QT7_Valor
02/08/2025;783,16;222,86424197299473;0,0;0,0;2,5;295,4563270203307;199,2041470748436;24,581360039378993;23,66009489815113;222,86424197299473;816,58;75,52327968983407;0,2;0,2;4,5;116,57235880689602;46,92300215469965;41,0632328995569;28,600277535134417;75,52327968983407;618,47;1002,0494681086857;0,2;0,2;32,0;1235,61353974347;442,7348943334073;70,54226734609693;559,3145737752784;1002,0494681086857;833,22;587,0755530879674;0,0;0,2;0,25;1047,4930108105;239,44946264289018;43,02071234073764;347,6260904450772;587,0755530879674;744,15;26,68987466514623;0,0;0,0;0,1;32,93083367229882;25,31875306973936;18,012441893295925;1,371121595406872;26,68987466514623;858,53;0,7650739769012931;0,0;0,0;0,0;1,028139080949925;0,513304113506291;48,9030231658783;0,251769863395002;0,7650739769012931;1,221125667409063;29,778125667409064;1,746067736125251;28,24606773612525;10,77000770628252;10,77000770628252;6,135229953246199;6,135229953246199;2,124000000000001;31,6;-2,5751419092553443;28,924858090744657;7,25;973,9450847652932;399,88646287836275;41,05841993901839;9,102423356780514;912,91802;401,50935;40,8839;-0,19945000000000002;982,072;62,5;;0,05;0,1;34,211627;0,29229828794754403;7,35;7,35;10,647228;69,03205228628522;11,226;17,59;12,883;22,8;56,50438596491228;30,5;30,925;30,336;30,8453;m3/s;6,318;m3/s;31,5;m3/s;6,364;m3/s;0,0;m3/s;29,476;m3/s;22,193;m3/s;26,5
03/08/2025;783,15;222,67442380785073;0,0;0,0;2,5;295,4563270203307;199,2041470748436;24,384150827856192;23,470276733007125;222,67442380785073;816,58;75,52327968983407;0,2;0,4;4,5;116,57235880689602;46,92300215469965;41,0632328995569;28,600277535134417;75,52327968983407;618,41;999,1940145192202;0,2;0,4;32,0;1235,61353974347;442,7348943334073;70,18212981357597;556,4591201858129;999,1940145192202;833,16;584,9425242037894;0,0;0,2;0,25;1047,4930108105;239,44946264289018;42,75673784468294;345,4930615608992;584,9425242037894;744,14;26,650059510825603;0,0;0,0;0,1;32,93083367229882;25,31875306973936;17,4893897029757;1,331306441086244;26,650059510825603;858,89;0,8142304512260911;0,0;0,0;0,0;1,028139080949925;0,513304113506291;58,45102931023165;0,30092633771980004;0,8142304512260911;0,603030496018474;29,685030496018474;0,225999999999999;27,226;5,306768640445957;5,306768640445957;2,562165692384553;2,562165692384553;3,257176454622357;32,63917645462236;-1,904859324944471;31,09514067505553;7,25;973,9450847652932;397,5636158290407;40,81992116884576;3,3911961884030273;910,60452;399,19585;40,64833;-0,23557000000000003;982,072;62,5;;0,05;0,15;34,211627;0,438447431921317;7,35;7,35;10,647228;69,03205228628522;6,648;13,004;10,805;22,8;47,39035087719298;30,54;30,796666;30,5262;30,738933;m3/s;6,213;m3/s;33,0;m3/s;6,356;m3/s;0,0;m3/s;29,382;m3/s;22,726;m3/s;27,0
04/08/2025;783,14;222,4846838213025;0,0;0,0;2,5;295,4563270203307;199,2041470748436;24,18702283900888;23,280536746458893;222,4846838213025;816,58;75,52327968983407;0,0;0,4;4,5;116,57235880689602;46,92300215469965;41,0632328995569;28,600277535134417;75,52327968983407;618,35;996,3445427946281;0,0;0,4;32,0;1235,61353974347;442,7348943334073;69,82274673003758;553,6096484612208;996,3445427946281;833,1;582,8141946434372;0,0;0,2;0,25;1047,4930108105;239,44946264289018;42,493344916767285;343,364732000547;582,8141946434372;744,17;26,76961919029514;0,0;0,0;0,1;32,93083367229882;25,31875306973936;19,060046737654694;1,45086612055578;26,76961919029514;859,3;0,8724334760498681;0,0;0,0;0,0;1,028139080949925;0,513304113506291;69,7562102913874;0,359129362543577;0,8724334760498681;0,287935340876933;30,285935340876936;0,327999999999999;28,128;5,390003187590864;5,390003187590864;3,41655601444214;3,41655601444214;4,501792586452957;34,48379258645296;-1,943453879354431;31,056546120645567;7,25;973,9450847652932;395,2455462821403;40,581912929658536;4,032491355319073;908,46421;397,05554;40,43039;-0,21794000000000002;982,072;62,5;;0,0;0,15;34,211627;0,438447431921317;7,35;7,35;10,647228;69,03205228628522;8,534;14,904;10,237;22,8;44,89912280701754;30,36;30,6875;30,3829;30,649925;m3/s;6,116;m3/s;33,0;m3/s;6,37;m3/s;0,0;m3/s;29,982;m3/s;23,628;m3/s;27,8
05/08/2025;783,13;222,29502201482467;0,0;0,0;2,5;295,4563270203307;199,2041470748436;23,989976074369114;23,090874939981063;222,29502201482467;816,57;75,45616800022567;0,0;0,4;4,5;116,57235880689602;46,92300215469965;40,9668763891249;28,53316584552602;75,45616800022567;618,3;993,9745457128156;0,2;0,6000000000000001;32,0;1235,61353974347;442,7348943334073;69,52383628573034;551,2396513794083;993,9745457128156;833,039;580,6552070603715;0,0;0,2;0,25;1047,4930108105;239,44946264289018;42,2261578835979;341,2057444174813;580,6552070603715;744,19;26,8495162318507;0,0;0,0;0,1;32,93083367229882;25,31875306973936;20,109655191993674;1,5307631621113411;26,8495162318507;858,81;0,803151187145254;0,0;0,0;0,0;1,028139080949925;0,513304113506291;56,299026283737504;0,289847073638962;0,803151187145254;0,13884020280289902;30,2138402028029;0,141244333236159;27,44124433323616;10,926478219763066;10,926478219763066;2,56171778859133;2,56171778859133;2,615734277263442;32,52473427726344;-2,524078343803406;28,975921656196594;7,25;973,9450847652932;392,8297852029884;40,33387419349775;2,841802324630388;906,05906;394,6504;40,18548;-0,24491000000000002;982,072;62,5;;0,0;0,15;34,211627;0,438447431921317;7,35;7,35;10,647228;69,03205228628522;5,458;11,815;9,281;22,8;40,70614035087719;29,76;30,502;29,7778;30,4755;m3/s;6,038;m3/s;31,5;m3/s;6,357;m3/s;0,0;m3/s;29,909;m3/s;23,718;m3/s;27,3
06/08/2025;783,12;222,10543838996244;0,0;0,0;2,54;295,4563270203307;199,2041470748436;23,793010535542255;22,90129131511884;222,10543838996244;816,55;75,32205957919714;0,0;0,4;4,54;116,57235880689602;46,92300215469965;40,77432842102489;28,399057424497492;75,32205957919714;618,24;991,1360162892379;0,0;0,6000000000000001;33,0;1235,61353974347;442,7348943334073;69,16583327480176;548,4011219558306;991,1360162892379;832,98;578,5716205648303;0,0;0,2;0,27;1047,4930108105;239,44946264289018;41,96830216526858;339,1221579219401;578,5716205648303;744,25;27,090125208185643;0,0;0,0;0,1;32,93083367229882;25,31875306973936;23,270538384087594;1,771372138446285;27,090125208185643;858,89;0,8142304512260911;0,0;0,0;0,0;1,028139080949925;0,513304113506291;58,45102931023165;0,30092633771980004;0,8142304512260911;0,25574508261315504;30,205745082613156;0,287819201058695;26,587819201058696;6,496650190072792;6,496650190072792;2,454415560865438;2,454415560865438;4,524826114987772;34,384826114987774;-2,115767776842162;29,384232223157838;7,35;973,9450847652932;390,4225066615564;40,08670640353841;2,997979844537288;903,90347;392,49481;39,96599;-0,21949000000000002;982,072;62,5;;0,0;0,15;34,211627;0,438447431921317;7,45;7,366666;10,647228;69,18858129082987;7,523;13,873;8,988;22,8;39,421052631578945;29,25;30,293333;29,256;30,27225;m3/s;6,02;m3/s;31,5;m3/s;6,35;m3/s;0,0;m3/s;29,86;m3/s;23,6;m3/s;26,3
07/08/2025;783,11;221,91593294833118;0,0;0,0;3,0;295,4563270203307;199,2041470748436;23,59612622420656;22,71178587348757;221,91593294833118;816,589;75,58371299823892;0,0;0,4;5,0;116,57235880689602;46,92300215469965;41,15000083440896;28,66071084353927;75,58371299823892;618,18;988,303442054661;0,0;0,6000000000000001;33,0;1235,61353974347;442,7348943334073;68,80858134842254;545,5685477212537;988,303442054661;832,91;576,1054500094314;0,0;0,2;0,5;1047,4930108105;239,44946264289018;41,663099486404136;336,6559873665412;576,1054500094314;744,28;27,210947706542687;0,0;0,0;0,1;32,93083367229882;25,31875306973936;24,857785086604355;1,8921946368033282;27,210947706542687;859,19;0,856581968007451;0,0;0,0;0,0;1,028139080949925;0,513304113506291;66,67726091055457;0,34327785450116005;0,856581968007451;0,8276499811195731;30,646649981119573;0,7373960537242821;30,737396053724282;7,325575988693338;7,325575988693338;1,956359312512855;1,956359312512855;3,158408545799108;32,99840854579911;0,578979592376853;32,078979592376854;8,5;973,9450847652932;388,02848408356806;39,840899672190176;3,521405347356711;901,67263;390,26396;39,73883;-0,22716000000000003;982,072;62,5;;0,0;0,15;34,211627;0,438447431921317;8,6;7,542857;10,647228;70,84338759346564;6,68;13,79;8,658;22,8;37,973684210526315;31,52;30,468571;31,5888;30,460328;m3/s;6,07;m3/s;31,5;m3/s;7,11;m3/s;0,0;m3/s;29,84;m3/s;22,709;m3/s;30,0
08/08/2025;783,1;221,72650569161607;0,0;0,0;3,0;295,4563270203307;199,2041470748436;23,399323142112845;22,522358616772465;221,72650569161607;816,613;75,74502047163409;0,0;0,4;5,0;116,57235880689602;46,92300215469965;41,38160020753839;28,82201831693444;75,74502047163409;618,12;985,4768135936465;0,0;0,6000000000000001;33,0;1235,61353974347;442,7348943334073;68,4520793190921;542,7419192602392;985,4768135936465;832,85;573,9966658655948;0,0;0,2;0,5;1047,4930108105;239,44946264289018;41,4021254153137;334,5472032227046;573,9966658655948;744,28;27,210947706542687;0,0;0,0;0,1;32,93083367229882;25,31875306973936;24,857785086604355;1,8921946368033282;27,210947706542687;858,32;0,7372233685061561;0,0;0,0;0,0;1,028139080949925;0,513304113506291;43,49340451984357;0,223919254999864;0,7372233685061561;0,337554899130712;30,100554899130714;0,140984645777421;29,140984645777422;7,7733928123324105;7,7733928123324105;5,092776113002301;5,092776113002301;2,3070000000000013;31,6;-2,596465272005738;28,903534727994263;8,5;973,9450847652932;385,89158015641146;39,621492648058876;5,571315657910435;899,41636;388,00769;39,50909;-0,22975;982,072;62,5;;0,0;0,15;34,211627;0,438447431921317;8,6;7,675;10,647228;72,08448997241348;7,878;15,367;8,561;22,8;37,54824561403509;30,28;30,445;30,285;30,438412;m3/s;6,038;m3/s;31,5;m3/s;7,489;m3/s;0,0;m3/s;29,293;m3/s;22,274;m3/s;29,0
09/08/2025;783,11;221,91593294833118;0,2;0,2;3,04;295,4563270203307;199,2041470748436;23,59612622420656;22,71178587348757;221,91593294833118;816,62;75,79211015863625;0,8;1,2;5,04;116,57235880689602;46,92300215469965;41,44920985860423;28,869108003936596;75,79211015863625;618,07;983,1258249923121;0,4;1,0;33,0;1235,61353974347;442,7348943334073;68,15556627577278;540,3909306589048;983,1258249923121;832,8;572,2429226389993;0,2;0,4;0,5;1047,4930108105;239,44946264289018;41,18508968369102;332,7934599961091;572,2429226389993;744,25;27,090125208185643;0,0;0,0;0,1;32,93083367229882;25,31875306973936;23,270538384087594;1,771372138446285;27,090125208185643;858,31;0,735912154219848;0,2;0,2;0,0;1,028139080949925;0,513304113506291;43,23871818942234;0,22260804071355703;0,735912154219848;0,6164451008692831;30,891445100869284;0,131019525487918;28,23101952548792;13,418483780851934;13,418483780851934;8,302045988478302;8,302045988478302;4,542591454200892;30,20159145420089;-0,08457609127670901;31,41542390872329;8,58;973,9450847652932;384,3743538735333;39,46571114593817;9,049510614835503;897,777;386,36833;39,34216;-0,16693000000000002;982,072;62,5;;0,30000000000000004;0,45;34,211627;1,315342295763951;8,68;7,786666;10,647228;73,13326999290332;13,592;21,221;9,12;22,8;40,0;31,41;30,552222;31,4306;30,548655;m3/s;6,064;m3/s;31,5;m3/s;7,629;m3/s;0,0;m3/s;25,659;m3/s;22,646;m3/s;28,1
10/08/2025;783,12;222,10543838996244;0,0;0,2;3,5;295,4563270203307;199,2041470748436;23,793010535542255;22,90129131511884;222,10543838996244;816,62;75,79211015863625;0,0;1,2;5,5;116,57235880689602;46,92300215469965;41,44920985860423;28,869108003936596;75,79211015863625;618,0;979,8413563279901;0,0;1,0;30,0;1235,61353974347;442,7348943334073;67,74132020125234;537,1064619945828;979,8413563279901;832,74;570,1427200948151;0,0;0,4;0,5;1047,4930108105;239,44946264289018;40,92517763452649;330,6932574519249;570,1427200948151;744,18;26,8095486293958;0,0;0,0;0,1;32,93083367229882;25,31875306973936;19,584600288588387;1,4907955596564402;26,8095486293958;858,2;0,721578455197274;0,0;0,2;0,0;1,028139080949925;0,513304113506291;40,45458348044044;0,20827434169098302;0,721578455197274;2,42535001888043;32,69735001888043;0,14199999999999902;28,142;-0,38468361483852204;-0,38468361483852204;4,192100183053412;4,192100183053412;2,848585893636058;29,85258589363606;-3,871799294242752;29,128200705757248;9,5;973,9450847652932;382,4636567709804;39,269529951285556;6,759450201933841;895,5714;384,16273;39,11757;-0,22459;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,6;7,968;10,647228;74,83637994790757;9,608;17,238;9,169;22,8;40,21491228070175;29,27;30,424;29,2941;30,4232;m3/s;5,94;m3/s;33,0;m3/s;7,63;m3/s;0,0;m3/s;27,004;m3/s;22,642;m3/s;28,0
11/08/2025;783,11;221,91593294833118;0,0;0,2;3,5;295,4563270203307;199,2041470748436;23,59612622420656;22,71178587348757;221,91593294833118;816,62;75,79211015863625;0,0;1,2;5,5;116,57235880689602;46,92300215469965;41,44920985860423;28,869108003936596;75,79211015863625;617,94;977,0325086917728;0,0;1,0;33,0;1235,61353974347;442,7348943334073;67,38706073765378;534,2976143583655;977,0325086917728;832,68;568,047193574825;0,0;0,4;0,5;1047,4930108105;239,44946264289018;40,66584427003863;328,5977309319348;568,047193574825;744,17;26,76961919029514;0,0;0,0;0,1;32,93083367229882;25,31875306973936;19,060046737654694;1,45086612055578;26,76961919029514;859,9;0,9620557306625731;0,0;0,2;0,0;1,028139080949925;0,513304113506291;87,16416823521466;0,44875161715628104;0,9620557306625731;0,336649981119573;29,966649981119573;0,5;27,5;8,120189395633663;8,120189395633663;3,246220833447566;3,246220833447566;3,977853714112722;32,63785371411272;0,6128017993668771;33,61280179936688;9,5;973,9450847652932;380,178624809359;39,03491385255839;4,08287081456714;893,48691;382,07824;38,90532;-0,21225000000000002;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,6;8,116363;10,647228;76,22982244768309;8,061;15,691;9,068;22,8;39,771929824561404;30,82;30,46;30,8295;30,460136;m3/s;5,87;m3/s;33,0;m3/s;7,63;m3/s;0,0;m3/s;28,66;m3/s;22,0;m3/s;27,0
12/08/2025;783,09;221,53715662157236;0,0;0,2;3,5;295,4563270203307;199,2041470748436;23,202601291084697;22,33300954672876;221,53715662157236;816,65;75,9941365197583;0,0;1,2;5,5;116,57235880689602;46,92300215469965;41,73927192210741;29,071134365058647;75,9941365197583;617,87;973,7629863175098;0,0;1,0;32,0;1235,61353974347;442,7348943334073;66,9746997296748;531,0280919841025;973,7629863175098;832,609;565,5735229549467;0,0;0,4;0,5;1047,4930108105;239,44946264289018;40,35971341539747;326,12406031205654;565,5735229549467;744,22;26,969648363488684;0,0;0,0;0,1;32,93083367229882;25,31875306973936;21,687832538113618;1,650895293749325;26,969648363488684;859,09;0,842322629762234;0,0;0,2;0,0;1,028139080949925;0,513304113506291;63,907569815945905;0,32901851625594203;0,842322629762234;0,261014736587841;31,336014736587842;0,283268068542261;31,283268068542263;1,788305853437123;1,788305853437123;2,869553010668422;2,869553010668422;1,695152467517889;33,91515246751789;-1,089399778939109;30,41060022106089;9,5;973,9450847652932;377,52820422384394;38,76278140618398;3,4138358157985262;890,91679;379,50812;38,64361;-0,2617;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,6;8,24;10,647228;77,39103548829799;5,109;12,739;8,738;22,8;38,324561403508774;31,75;30,5675;31,7964;30,571491;m3/s;5,86;m3/s;31,5;m3/s;7,63;m3/s;0,0;m3/s;32,22;m3/s;23,445;m3/s;31,0
13/08/2025;783,084;221,42358470990274;0,0;0,2;3,5;295,4563270203307;199,2041470748436;23,08460717216298;22,219437635059137;221,42358470990274;816,63;75,85941381322463;0,0;1,2;5,5;116,57235880689602;46,92300215469965;41,54584198533654;28,93641165852498;75,85941381322463;617,8;970,501490585506;0,0;1,0;32,0;1235,61353974347;442,7348943334073;66,56335106353471;527,7665962520987;970,501490585506;832,541;563,2105022974041;0,0;0,4;0,5;1047,4930108105;239,44946264289018;40,06727612499385;323,7610396545139;563,2105022974041;744,3;27,291688536547444;0,0;0,0;0,1;32,93083367229882;25,31875306973936;25,918478400566492;1,9729354668080852;27,291688536547444;858,01;0,69720617110768;0,0;0,2;0,0;1,028139080949925;0,513304113506291;35,720584115437596;0,183902057601389;0,69720617110768;0,20351028160157703;33,68351028160158;0,39270941511961505;29,792709415119614;1,8792068055113091;1,8792068055113091;2,550223871034489;2,550223871034489;3,829316817809715;35,32731681780972;-1,699188641835114;29,800811358164886;9,5;973,9450847652932;374,91688894809806;38,494664105055534;3,146443567755682;888,4824;377,07373;38,39573;-0,24788000000000002;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,6;8,344615;10,647228;78,37359169917278;6,976;14,604;8,603;22,8;37,73245614035088;31,48;30,637692;31,4804;30,641407;m3/s;5,744;m3/s;31,5;m3/s;7,628;m3/s;0,0;m3/s;31,498;m3/s;25,852;m3/s;29,4
14/08/2025;783,08;221,34788574002454;0,0;0,2;3,5;295,4563270203307;199,2041470748436;23,005960673017636;22,143738665180933;221,34788574002454;816,61;75,72484494087526;0,0;1,2;5,5;116,57235880689602;46,92300215469965;41,352632918063506;28,801842786175605;75,72484494087526;617,74;967,7123000337742;0,0;1,0;31,0;1235,61353974347;442,7348943334073;66,21157080461639;524,977405700367;967,7123000337742;832,475;560,9227117394767;0,0;0,4;0,5;1047,4930108105;239,44946264289018;39,784148988700835;321,47324909658647;560,9227117394767;744,36;27,534838133625357;0,0;0,0;0,1;32,93083367229882;25,31875306973936;29,112737759777136;2,216085063885998;27,534838133625357;857,79;0,6695937153879651;0,0;0,2;0,0;1,028139080949925;0,513304113506291;30,357223530817258;0,156289601881674;0,6695937153879651;0,250854515298572;34,17885451529857;0,357489903363696;30,157489903363697;6,430701947549359;6,430701947549359;3,820942616580428;3,820942616580428;2,859231447661032;34,41423144766103;-0,8824886078670681;30,617511392132933;9,5;973,9450847652932;372,418830547943;38,23817547553932;4,429287035242697;886,19987;374,79121;38,16331;-0,23242000000000002;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,6;8,434285;10,647228;79,21578273706545;7,289;15,002;8,509;22,8;37,32017543859649;30,97;30,661428;30,9371;30,662528000000002;m3/s;5,702;m3/s;31,5;m3/s;7,713;m3/s;0,0;m3/s;31,555;m3/s;26,215;m3/s;29,8
15/08/2025;783,09;221,53715662157236;0,0;0,2;3,5;295,4563270203307;199,2041470748436;23,202601291084697;22,33300954672876;221,53715662157236;816,59;75,59042972843352;0,0;1,2;5,5;116,57235880689602;46,92300215469965;41,15964447006827;28,667427573733868;75,59042972843352;617,67;964,4656712580472;0,0;1,0;32,0;1235,61353974347;442,7348943334073;65,80209719922651;521,7307769246399;964,4656712580472;832,405;558,5024292823914;0,0;0,4;0,5;1047,4930108105;239,44946264289018;39,484625223852554;319,0529666395012;558,5024292823914;744,4;27,697713317301183;0,0;0,0;0,1;32,93083367229882;25,31875306973936;31,25243112588602;2,378960247561824;27,697713317301183;858,21;0,7228747347883121;0,0;0,2;0,0;1,028139080949925;0,513304113506291;40,70636894044414;0,20957062128202103;0,7228747347883121;0,564635203099848;36,00063520309985;0,7602683745169221;31,760268374516922;2,043278058715233;2,043278058715233;3,487471561513313;3,487471561513313;3,175129440692433;33,48512944069243;1,187378465281796;32,687378465281796;9,5;973,9450847652932;370,0534037599638;37,99530482246249;4,812375139130084;884,0506;372,64193;37,94446;-0,21885000000000002;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,6;8,512;10,647228;79,9456910286884;7,9879999999999995;15,608;8,474;22,8;37,166666666666664;32,08;30,756;32,0707;30,756406;m3/s;5,59;m3/s;31,5;m3/s;7,62;m3/s;0,0;m3/s;30,31;m3/s;27,816;m3/s;31,0
16/08/2025;783,1;221,72650569161607;0,0;0,2;3,1;295,4563270203307;199,2041470748436;23,399323142112845;22,522358616772465;221,72650569161607;816,57;75,45616800022567;0,0;1,2;5,5;116,57235880689602;46,92300215469965;40,9668763891249;28,53316584552602;75,45616800022567;617,61;961,6892017091159;0,0;1,0;32,0;1235,61353974347;442,7348943334073;65,45192134759975;518,9543073757086;961,6892017091159;832,34;556,2606990825473;0,0;0,4;0,67;1047,4930108105;239,44946264289018;39,207198319705164;316,8112364396571;556,2606990825473;744,41;27,73852937568761;0,0;0,0;0,1;32,93083367229882;25,31875306973936;31,78863220568938;2,41977630594825;27,73852937568761;857,54;0,639005091736316;0,0;0,2;0,0;1,028139080949925;0,513304113506291;24,415781013123915;0,12570097823002502;0,639005091736316;0,301540162542873;34,49154016254287;0,526044812409186;30,726044812409185;7,274935776257578;7,274935776257578;4,92404861291503;4,92404861291503;2,872408083176226;32,07240808317623;-1,699713461249948;29,80028653875005;9,27;973,9450847652932;367,86676090195556;37,770790843983384;5,75163358786709;881,82091;370,41224;37,71742;-0,22704000000000002;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,37;8,565625;10,647228;80,44934324689957;8,624;16,034;8,483;22,8;37,20614035087719;30,84;30,76125;30,771;30,757318;m3/s;5,54;m3/s;31,5;m3/s;7,41;m3/s;0,0;m3/s;29,2;m3/s;26,78;m3/s;30,2
17/08/2025;783,11;221,91593294833118;0,0;0,2;3,0;295,4563270203307;199,2041470748436;23,59612622420656;22,71178587348757;221,91593294833118;816,539;75,24836523022985;0,0;1,2;5,5;116,57235880689602;46,92300215469965;40,66852076893803;28,3253630755302;75,24836523022985;617,54;958,4573883195408;0,0;1,0;32,0;1235,61353974347;442,7348943334073;65,04431629879639;515,7224939861335;958,4573883195408;832,28;554,1962559292494;0,0;0,4;0,75;1047,4930108105;239,44946264289018;38,951711699215544;314,74679328635926;554,1962559292494;744,41;27,73852937568761;0,0;0,0;0,1;32,93083367229882;25,31875306973936;31,78863220568938;2,41977630594825;27,73852937568761;858,53;0,7650739769012931;0,0;0,2;0,0;1,028139080949925;0,513304113506291;48,9030231658783;0,251769863395002;0,7650739769012931;0,442445100869282;34,56244510086928;0,594875347270569;29,59487534727057;2,214752435473282;2,214752435473282;5,855982022016018;5,855982022016018;3,73;33,1;-1,5189693846646222;31,481030615335378;9,25;973,9450847652932;365,783942235377;37,5569370344454;6,893302470155871;879,86416;368,45549;37,51817;-0,19925;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,35;8,611764;10,647228;80,88268608505425;10,623;18,243;8,609;22,8;37,75877192982456;30,02;30,717647;30,0219;30,714058;m3/s;5,5;m3/s;33,0;m3/s;7,62;m3/s;0,0;m3/s;29,37;m3/s;26,5;m3/s;29,0
18/08/2025;783,12;222,10543838996244;0,0;0,2;3,0;295,4563270203307;199,2041470748436;23,793010535542255;22,90129131511884;222,10543838996244;816,5;74,98745807136874;0,0;1,2;5,5;116,57235880689602;46,92300215469965;40,29391980863915;28,064455916669083;74,98745807136874;617,48;955,6935955740046;0,0;1,0;32,0;1235,61353974347;442,7348943334073;64,69573927991264;512,9587012405973;955,6935955740046;832,22;552,1364614074596;0,0;0,4;0,75;1047,4930108105;239,44946264289018;38,69680037340139;312,6869987645694;552,1364614074596;744,4;27,697713317301183;0,0;0,0;0,1;32,93083367229882;25,31875306973936;31,25243112588602;2,378960247561824;27,697713317301183;859,66;0,925553574118627;0,0;0,2;0,0;1,028139080949925;0,513304113506291;80,07409882419661;0,41224946061233503;0,925553574118627;1,05935001888043;34,75235001888043;0,569241216885232;28,56924121688523;7,6156580377755425;7,6156580377755425;4,909785627432246;4,909785627432246;3,068591916823773;32,627591916823775;0,48180274557099106;33,48180274557099;9,25;973,9450847652932;363,65274599635734;37,33811604829778;6,538376863197909;877,85262;366,44396;37,31335;-0,20483;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,35;8,652777;10,647228;81,26788493681173;9,607;17,211;8,665;22,8;38,00438596491228;31,6;30,766666;31,6244;30,764633;m3/s;5,497;m3/s;33,0;m3/s;7,604;m3/s;0,0;m3/s;29,559;m3/s;26,089;m3/s;28,0
